,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
386,stocktwits,XLE,1.93,2.21,-0.28,4,2,2,10,19655,10/24/15 4:00,10/25/15 4:00
387,stocktwits,XLE,1.38,1.79,-0.41,6,6,1,31,19655,10/23/15 4:00,10/24/15 4:00
388,stocktwits,XLE,1.95,2.26,-0.31,11,2,5.5,33,19655,10/22/15 4:00,10/23/15 4:00
389,stocktwits,XLE,1.68,1.49,0.19,8,6,1.33,36,19655,10/21/15 4:00,10/22/15 4:00
390,stocktwits,XLE,1.49,0,1.49,9,0,0,22,19655,10/20/15 4:00,10/21/15 4:00
391,stocktwits,XLE,1.59,2.6,-1.01,3,2,1.5,40,19655,10/19/15 4:00,10/20/15 4:00
392,stocktwits,XLE,0,0,0,0,0,0,10,19655,10/18/15 4:00,10/19/15 4:00
393,stocktwits,XLE,2.69,1.36,1.33,1,2,0.5,7,19655,10/17/15 4:00,10/18/15 4:00
394,stocktwits,XLE,1.49,0.95,0.54,7,4,1.75,39,19655,10/16/15 4:00,10/17/15 4:00
395,stocktwits,XLE,1.59,1.65,-0.06,8,3,2.67,40,19655,10/15/15 4:00,10/16/15 4:00
396,stocktwits,XLE,1.87,1.97,-0.1,9,9,1,42,19655,10/14/15 4:00,10/15/15 4:00
397,stocktwits,XLE,2.25,2.21,0.04,6,7,0.86,36,19655,10/13/15 4:00,10/14/15 4:00
398,stocktwits,XLE,1.75,1.95,-0.2,15,16,0.94,61,19655,10/12/15 4:00,10/13/15 4:00
399,stocktwits,XLE,1.82,1.87,-0.05,6,3,2,16,19655,10/11/15 4:00,10/12/15 4:00
400,stocktwits,XLE,1.7,1.71,-0.01,5,4,1.25,23,19655,10/10/15 4:00,10/11/15 4:00
401,stocktwits,XLE,1.73,1.48,0.25,16,5,3.2,65,19655,10/9/15 4:00,10/10/15 4:00
402,stocktwits,XLE,2.07,2.38,-0.31,20,7,2.86,66,19655,10/8/15 4:00,10/9/15 4:00
403,stocktwits,XLE,1.88,1.37,0.51,28,12,2.33,108,19655,10/7/15 4:00,10/8/15 4:00
404,stocktwits,XLE,1.71,1.65,0.06,47,19,2.47,136,19655,10/6/15 4:00,10/7/15 4:00
405,stocktwits,XLE,1.89,1.38,0.51,18,13,1.38,63,19655,10/5/15 4:00,10/6/15 4:00
406,stocktwits,XLE,1.72,0.94,0.78,4,2,2,17,19655,10/4/15 4:00,10/5/15 4:00
407,stocktwits,XLE,1.75,1.79,-0.04,5,5,1,25,19655,10/3/15 4:00,10/4/15 4:00
408,stocktwits,XLE,1.82,1.76,0.06,14,10,1.4,51,19655,10/2/15 4:00,10/3/15 4:00
409,stocktwits,XLE,2.07,2.08,-0.01,9,5,1.8,36,19655,10/1/15 4:00,10/2/15 4:00
410,stocktwits,XLE,1.9,1.81,0.09,16,6,2.67,50,19655,9/30/15 4:00,10/1/15 4:00
411,stocktwits,XLE,1.04,1.8,-0.76,5,8,0.63,36,19655,9/29/15 4:00,9/30/15 4:00
412,stocktwits,XLE,1.68,1.9,-0.22,7,7,1,46,19655,9/28/15 4:00,9/29/15 4:00
413,stocktwits,XLE,2.89,1.66,1.23,1,4,0.25,15,19655,9/27/15 4:00,9/28/15 4:00
414,stocktwits,XLE,1.75,0,1.75,1,0,0,2,19655,9/26/15 4:00,9/27/15 4:00
415,stocktwits,XLE,1.05,0.99,0.06,4,7,0.57,29,19655,9/25/15 4:00,9/26/15 4:00
416,stocktwits,XLE,1.68,2.1,-0.42,12,4,3,37,19655,9/24/15 4:00,9/25/15 4:00
417,stocktwits,XLE,1.83,1.71,0.12,15,7,2.14,59,19655,9/23/15 4:00,9/24/15 4:00
418,stocktwits,XLE,1.54,1.78,-0.24,10,7,1.43,36,19655,9/22/15 4:00,9/23/15 4:00
419,stocktwits,XLE,2.16,2.56,-0.4,9,2,4.5,29,19655,9/21/15 4:00,9/22/15 4:00
