,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
159,stocktwits,XLB,1.7675,0,1.7675,4,0,0,16,19654,6/6/16,01:10.1
160,stocktwits,XLB,2.1,0,2.1,2,0,0,9,19654,6/5/16,01:26.5
161,stocktwits,XLB,2.1,0,2.1,1,0,0,2,19654,6/4/16,01:10.5
162,stocktwits,XLB,0,0,0,0,0,0,7,19654,6/3/16,01:07.0
163,stocktwits,XLB,2.06,0,2.06,1,0,0,11,19654,6/2/16,01:10.1
164,stocktwits,XLB,2.273333,2,0.273333,3,1,3,9,19654,6/1/16,01:01.3
165,stocktwits,XLB,0.14,0,0.14,1,0,0,3,19654,5/31/16,01:01.3
166,stocktwits,XLB,1.08,0,1.08,1,0,0,2,19654,5/30/16,00:59.5
167,stocktwits,XLB,2.495,0,2.495,2,0,0,4,19654,5/29/16,01:00.6
168,stocktwits,XLB,0,0,0,0,0,0,4,19654,5/28/16,01:11.5
169,stocktwits,XLB,1.6,0,1.6,1,0,0,6,19654,5/27/16,01:06.0
170,stocktwits,XLB,0,1.8,-1.8,0,2,0,8,19654,5/26/16,01:01.2
171,stocktwits,XLB,2.056,1.8,0.256,5,1,5,17,19654,5/25/16,01:00.8
172,stocktwits,XLB,1.32,0,1.32,4,0,0,9,19654,5/24/16,01:00.7
173,stocktwits,XLB,2.05,0,2.05,3,0,0,12,19654,5/23/16,01:01.8
174,stocktwits,XLB,0,2.78,-2.78,0,2,0,5,19654,5/22/16,01:01.4
175,stocktwits,XLB,0,0,0,0,0,0,7,19654,5/21/16,01:01.8
176,stocktwits,XLB,0,0,0,0,0,0,3,19654,5/20/16,00:58.2
177,stocktwits,XLB,0,1.9,-1.9,0,2,0,7,19654,5/19/16,00:59.9
178,stocktwits,XLB,0,0,0,0,0,0,5,19654,5/18/16,00:57.8
179,stocktwits,XLB,0,1.165,-1.165,0,2,0,10,19654,5/17/16,00:59.6
180,stocktwits,XLB,1.196667,0.69,0.506667,3,1,3,9,19654,5/16/16,01:16.6
181,stocktwits,XLB,0,0,0,0,0,0,2,19654,5/15/16,01:16.1
182,stocktwits,XLB,1.98,1.86,0.12,1,1,1,6,19654,5/14/16,00:56.6
183,stocktwits,XLB,0,0.38,-0.38,0,1,0,8,19654,5/13/16,00:59.0
184,stocktwits,XLB,0,1.005,-1.005,0,2,0,17,19654,5/12/16,00:57.2
