,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
199,stocktwits,XLI,2.45,0,2.45,7,0,0,15,19657,4/27/16,01:16.3
200,stocktwits,XLI,2.98,1.9,1.08,2,1,2,20,19657,4/26/16,00:57.5
201,stocktwits,XLI,0,2,-2,0,1,0,7,19657,4/25/16,00:56.9
202,stocktwits,XLI,2.12,0,2.12,1,0,0,2,19657,4/24/16,00:55.9
203,stocktwits,XLI,0,2.78,-2.78,0,2,0,7,19657,4/23/16,00:56.1
204,stocktwits,XLI,1.95,0,1.95,2,0,0,11,19657,4/22/16,00:55.9
205,stocktwits,XLI,2.103333,1.835,0.268333,3,2,1.5,14,19657,4/21/16,00:56.9
206,stocktwits,XLI,0,1.375,-1.375,0,2,0,8,19657,4/20/16,00:56.2
207,stocktwits,XLI,2.226667,2.3,-0.073333,3,1,3,8,19657,4/19/16,00:57.6
208,stocktwits,XLI,2,2,0,2,1,2,13,19657,4/18/16,00:56.1
209,stocktwits,XLI,0,0,0,0,0,0,2,19657,4/17/16,00:54.9
210,stocktwits,XLI,0,0,0,0,0,0,5,19657,4/16/16,00:55.3
211,stocktwits,XLI,1.673333,0,1.673333,3,0,0,6,19657,4/15/16,00:57.0
212,stocktwits,XLI,2.625,0,2.625,2,0,0,12,19657,4/14/16,00:55.9
213,stocktwits,XLI,2.236,1.67,0.566,5,1,5,10,19657,4/13/16,00:57.9
214,stocktwits,XLI,0,0,0,0,0,0,5,19657,4/12/16,00:57.1
215,stocktwits,XLI,0,2.9,-2.9,0,1,0,8,19657,4/11/16,00:56.1
216,stocktwits,XLI,0,0,0,0,0,0,2,19657,4/10/16,00:53.9
217,stocktwits,XLI,0,0,0,0,0,0,1,19657,4/9/16,00:57.0
218,stocktwits,XLI,0,1.6,-1.6,0,1,0,5,19657,4/8/16,00:56.7
219,stocktwits,XLI,0,0,0,0,0,0,6,19657,4/7/16,00:54.7
220,stocktwits,XLI,0,0,0,0,0,0,5,19657,4/6/16,00:53.9
221,stocktwits,XLI,2.11,2.05,0.06,1,1,1,10,19657,4/5/16,00:57.4
222,stocktwits,XLI,1.72,2.2,-0.48,2,1,2,11,19657,4/4/16,00:56.1
223,stocktwits,XLI,0,0,0,0,0,0,10,19657,4/3/16,00:56.7
224,stocktwits,XLI,0,0,0,0,0,0,3,19657,4/2/16,00:56.9
225,stocktwits,XLI,0,0,0,0,0,0,4,19657,4/1/16,00:56.4
226,stocktwits,XLI,0.22,0,0.22,1,0,0,5,19657,3/31/16,00:57.5
227,stocktwits,XLI,2.343333,1.67,0.673333,3,1,3,8,19657,3/30/16,00:58.2
228,stocktwits,XLI,0,0.14,-0.14,0,1,0,11,19657,3/29/16,00:57.0
229,stocktwits,XLI,2,0,2,2,0,0,8,19657,3/28/16,00:56.8
230,stocktwits,XLI,0,0,0,0,0,0,1,19657,3/27/16,00:56.5
231,stocktwits,XLI,0,2.2,-2.2,0,1,0,2,19657,3/26/16,00:54.1
232,stocktwits,XLI,0,2.5,-2.5,0,1,0,3,19657,3/25/16,00:56.1
233,stocktwits,XLI,1.995,0,1.995,2,0,0,9,19657,3/24/16,00:55.7
234,stocktwits,XLI,1.35,0,1.35,1,0,0,11,19657,3/23/16,00:57.5
235,stocktwits,XLI,2.9,0.94,1.96,1,2,0.5,8,19657,3/22/16,00:57.9
236,stocktwits,XLI,2.203333,0.28,1.923333,3,1,3,15,19657,3/21/16,00:57.1
237,stocktwits,XLI,0,0,0,0,0,0,5,19657,3/20/16,00:57.0
238,stocktwits,XLI,0.67,0.7,-0.03,1,1,1,9,19657,3/19/16,00:54.3
239,stocktwits,XLI,1.93,2.39,-0.46,4,3,1.3333,15,19657,3/18/16,00:57.4
240,stocktwits,XLI,2.393333,0,2.393333,3,0,0,11,19657,3/17/16,01:03.6
241,stocktwits,XLI,0,1.945,-1.945,0,2,0,7,19657,3/16/16,00:55.7
242,stocktwits,XLI,1.855,0,1.855,2,0,0,6,19657,3/15/16,00:59.5
243,stocktwits,XLI,0,0,0,0,0,0,6,19657,3/14/16,01:17.0
244,stocktwits,XLI,0,0,0,0,0,0,2,19657,3/13/16,00:52.4
245,stocktwits,XLI,0,0,0,0,0,0,4,19657,3/12/16,00:54.7
246,stocktwits,XLI,2.89,0,2.89,1,0,0,6,19657,3/11/16,01:09.8
247,stocktwits,XLI,0.955,2.11,-1.155,2,1,2,8,19657,3/10/16,00:53.0
248,stocktwits,XLI,0.35,2,-1.65,2,1,2,6,19657,3/9/16,01:06.7
249,stocktwits,XLI,3,0,3,1,0,0,6,19657,3/8/16,00:56.3
250,stocktwits,XLI,1.455,2,-0.545,4,1,4,15,19657,3/7/16,00:56.9
251,stocktwits,XLI,1.71,0,1.71,4,0,0,7,19657,3/6/16,00:55.4
252,stocktwits,XLI,1.8725,0,1.8725,4,0,0,7,19657,3/5/16,00:54.0
253,stocktwits,XLI,2.003333,1.635,0.368333,3,2,1.5,12,19657,3/4/16,00:56.0
254,stocktwits,XLI,2.41,1.78,0.63,3,1,3,13,19657,3/3/16,00:53.9
255,stocktwits,XLI,0,2,-2,0,1,0,9,19657,3/2/16,01:25.7
256,stocktwits,XLI,1.7625,2.88,-1.1175,4,1,4,13,19657,3/1/16,01:18.4
257,stocktwits,XLI,2.056667,1.89,0.166667,3,2,1.5,11,19657,2/29/16,00:56.0
258,stocktwits,XLI,0,1.3,-1.3,0,1,0,10,19657,2/28/16,00:53.9
259,stocktwits,XLI,2.38,0.82,1.56,2,2,1,9,19657,2/27/16,00:55.0
260,stocktwits,XLI,2.56,0,2.56,1,0,0,5,19657,2/26/16,00:56.9
261,stocktwits,XLI,2.4,0,2.4,1,0,0,14,19657,2/25/16,00:55.8
262,stocktwits,XLI,1.11,0,1.11,1,0,0,7,19657,2/24/16,00:54.9
263,stocktwits,XLI,2.415,0,2.415,4,0,0,9,19657,2/23/16,00:51.6
264,stocktwits,XLI,1.99,0,1.99,7,0,0,14,19657,2/22/16,00:47.3
265,stocktwits,XLI,1.6,0,1.6,1,0,0,7,19657,2/21/16,00:45.5
266,stocktwits,XLI,2.27,0,2.27,2,0,0,10,19657,2/20/16,00:46.6
267,stocktwits,XLI,0,2,-2,0,1,0,8,19657,2/19/16,06:19.7
268,stocktwits,XLI,2.553333,0,2.553333,3,0,0,12,19657,2/18/16,00:48.5
269,stocktwits,XLI,1.61,0,1.61,2,0,0,10,19657,2/17/16,00:48.7
270,stocktwits,XLI,2.545,1.675,0.87,2,2,1,13,19657,2/16/16,00:47.7
271,stocktwits,XLI,0,2,-2,0,1,0,2,19657,2/15/16,00:45.6
272,stocktwits,XLI,0,2.48,-2.48,0,1,0,5,19657,2/14/16,00:45.9
273,stocktwits,XLI,0,0,0,0,0,0,5,19657,2/13/16,00:43.1
274,stocktwits,XLI,0.22,2,-1.78,1,1,1,9,19657,2/12/16,00:47.8
