date,Price,7,50,200,750g,50200g,7200g,750d,50200d,7200d,total_scanned_messages,bull_bear_msg_ratio,bull_minus_bear,Aroon Oscillator [25],CMF [20],"MACD (12,26,9) - DIVERGENCE","MACD (12,26,9) - MACD","MACD (12,26,9) - SIGNAL",Williams %R [14]
2015-09-22 09:30:00,22.58,23.087999100000072,23.896856171428567,24.451629344202825,47.5,767.5,157.0,21.0,10.0,20.0,32,1.0,-0.36,-16.0,0.07558114357007972,0.0226691836012,-0.298380738955,-0.321049922556,-86.18342010412512
2015-09-23 09:30:00,22.639999,22.932999200000072,23.8238562142857,24.43931299638982,48.5,768.5,158.0,22.0,11.0,21.0,34,0.43,-0.18,-12.0,0.14921863508770727,0.014159781057899999,-0.303350196233,-0.317509977291,-85.37244693632387
2015-09-24 09:30:00,22.38,22.72699930000007,23.746284799999994,24.425482792114625,49.5,769.5,159.0,23.0,12.0,22.0,42,1.0,-0.19,-8.0,0.059810162870341924,0.0026887366031199994,-0.31414905653700004,-0.316837793141,-85.81659388646305
2015-09-25 09:30:00,22.799998000000002,22.653999300000066,23.671713328571414,24.413356064285644,50.5,770.5,160.0,24.0,13.0,23.0,59,1.0,-0.41,-4.0,-0.02172567061432687,0.0153496437384,-0.297650738467,-0.313000382206,-62.410480349345065
2015-09-26 09:30:00,,,,,,,,,,,7,2.0,-0.61,,,,,,
2015-09-27 09:30:00,,,,,,,,,,,13,1.5,0.0,,,,,,
2015-09-28 09:30:00,22.649998999999998,22.652999300000065,23.57970923188405,24.408984431159357,51.5,771.5,161.0,25.0,14.0,24.0,58,0.59,-1.41,12.0,-0.07243635782890266,-0.00213295640962,-0.315666577718,-0.313533621308,-95.26582910391859
2015-09-29 09:30:00,22.299998000000002,22.560999000000066,23.517284771428557,24.393259793478197,52.5,772.5,162.0,26.0,15.0,25.0,23,0.38,-0.78,-88.0,-0.006155953252462954,-0.00804639813738,-0.32359161898,-0.315545220843,-87.25490196078422
2015-09-30 09:30:00,22.62,22.527998900000068,23.43585622857141,24.379637909747228,53.5,773.5,163.0,27.0,16.0,26.0,12,1.0,1.41,-88.0,0.07546459358981263,0.00916579916267,-0.304087971889,-0.313253771052,-65.59999999999998
2015-10-01 09:30:00,22.649998999999998,22.556998800000066,23.36585622857141,24.36727490680998,54.5,774.5,164.0,28.0,17.0,27.0,11,0.0,-1.63,-88.0,0.06276979372153776,0.0228463825495,-0.284695792865,-0.307542175415,-64.96470588235272
2015-10-02 09:30:00,22.179999,22.513998900000068,23.291999085714263,24.3532132071428,55.5,775.5,165.0,29.0,18.0,28.0,45,0.54,0.38,-96.0,0.16017152901554285,0.0345780345937,-0.264319632172,-0.298897666766,-57.9000432089876
2015-10-03 09:30:00,,,,,,,,,,,8,0.5,-1.22,,,,,,
2015-10-04 09:30:00,,,,,,,,,,,5,0.0,0.0,,,,,,
2015-10-05 09:30:00,22.86,22.523998900000066,23.19768023188404,24.33637571739125,56.5,776.5,166.0,30.0,19.0,29.0,25,4.0,-0.58,-44.0,0.208653780282884,0.0677196874338,-0.214248057474,-0.28196774490800003,-29.828604349704808
2015-10-06 09:30:00,23.129998999999998,22.69699910000007,23.168713357142835,24.326738036231827,57.5,777.5,167.0,31.0,20.0,30.0,15,0.0,1.21,-44.0,0.14713678407037192,0.0818139841852,-0.179700264676,-0.261514248861,-36.25954198473274
2015-10-07 09:30:00,23.219998999999998,22.831999200000066,23.107570499999966,24.316822018050484,58.5,778.5,168.0,32.0,21.0,31.0,19,1.5,0.66,-44.0,0.19085953208804532,0.09807351003319999,-0.13892236132000002,-0.236995871353,-9.280436312456256
2015-10-08 09:30:00,23.159999,22.94199910000007,23.049284771428546,24.308851956989194,59.5,779.5,169.0,33.0,22.0,32.0,25,3.5,0.29,-44.0,0.22138808238151245,0.112540204877,-0.0963206152565,-0.208860820134,-1.3951085084396582
